book-imbalnace-0.2-5-1,mid_price_top,mid_price_wt,mid_price_mkt,mid_price_del,timestamp
3.709914356470108,46047500.0,46047000.0,0.1,46046875.0,2023-10-27 20:21:41
-546.530619174242,46048000.0,46047200.0,0.1,46047000.0,2023-10-27 20:21:46
-804.6242949143052,46047500.0,46046600.0,0.1,46046375.0,2023-10-27 20:21:51
-587.039175413549,46048000.0,46047200.0,0.1,46047000.0,2023-10-27 20:21:56
-1118.759140431881,46047500.0,46046800.0,0.1,46046625.0,2023-10-27 20:22:01
-1650.5726654455066,46047000.0,46046100.0,0.0,46045875.0,2023-10-27 20:22:06
1927.7397503331304,46037000.0,46039000.0,0.1,46039500.0,2023-10-27 20:22:11
874.3625733926892,46039000.0,46040400.0,0.1,46040750.0,2023-10-27 20:22:16
-586.0919300988317,46038500.0,46039100.0,0.1,46039250.0,2023-10-27 20:22:21
-840.4459584057331,46041500.0,46041300.0,0.1,46041250.0,2023-10-27 20:22:26
-1141.2278373539448,46031500.0,46031400.0,0.1,46031375.0,2023-10-27 20:22:31
-1868.0687357410789,46034000.0,46033700.0,0.1,46033625.0,2023-10-27 20:22:36
-916.2667056024075,46031500.0,46031800.0,0.1,46031875.0,2023-10-27 20:22:41
-1805.8729001060128,46033000.0,46033000.0,0.1,46033000.0,2023-10-27 20:22:45
-1412.042326450348,46037000.0,46037100.0,0.1,46037125.0,2023-10-27 20:22:50
-5053.1882444396615,46045000.0,46040800.0,0.0,46039750.0,2023-10-27 20:22:55
794.4853784441948,46038500.0,46040000.0,0.1,46040375.0,2023-10-27 20:23:00
-743.1750653386116,46041000.0,46041400.0,0.1,46041500.0,2023-10-27 20:23:05
-1043.3470073789358,46041500.0,46041600.0,0.8,46041625.0,2023-10-27 20:23:10
-1012.1684710606933,46041500.0,46041600.0,0.8,46041625.0,2023-10-27 20:23:15
-927.3337494581938,46041000.0,46041400.0,0.1,46041500.0,2023-10-27 20:23:20
-511.819522626698,46041500.0,46041600.0,0.1,46041625.0,2023-10-27 20:23:25
-2703.0804291293025,46047500.0,46046300.0,0.7,46046000.0,2023-10-27 20:23:30
-1620.586217328906,46051000.0,46049400.0,1.1,46049000.0,2023-10-27 20:23:35
-239.00103393942118,46051500.0,46050700.0,0.3,46050500.0,2023-10-27 20:23:40
275.1597853824496,46049500.0,46049900.0,0.1,46050000.0,2023-10-27 20:23:45
-538.7432595640421,46047500.0,46048100.0,0.9,46048250.0,2023-10-27 20:23:50
-705.3702778220177,46041000.0,46041200.0,0.1,46041250.0,2023-10-27 20:23:55
190.25831039994955,46042500.0,46042600.0,0.1,46042625.0,2023-10-27 20:24:00
366.14126294106245,46039000.0,46039700.0,0.2,46039875.0,2023-10-27 20:24:05
467.5693760737777,46039000.0,46039700.0,0.1,46039875.0,2023-10-27 20:24:10
1155.6009776517749,46040500.0,46042300.0,0.3,46042750.0,2023-10-27 20:24:15
-2246.820746228099,46051000.0,46048600.0,0.1,46048000.0,2023-10-27 20:24:20
-1132.226383946836,46051500.0,46050900.0,0.1,46050750.0,2023-10-27 20:24:25
-940.1493921354413,46052000.0,46051600.0,0.9,46051500.0,2023-10-27 20:24:30
-291.44476789981127,46052000.0,46052400.0,0.9,46052500.0,2023-10-27 20:24:35
-1887.1968776211143,46051000.0,46050300.0,0.8,46050125.0,2023-10-27 20:24:40
-163.55342108011246,46046500.0,46048300.0,0.9,46048750.0,2023-10-27 20:24:45
3083.27975744009,46044000.0,46047500.0,0.7,46048375.0,2023-10-27 20:24:50
-1622.80417329818,46052000.0,46051100.0,0.1,46050875.0,2023-10-27 20:24:55
3190.927089482546,46046000.0,46047900.0,0.1,46048375.0,2023-10-27 20:25:00
